ts,symbol,open_time,spot_close,mark_close,index_close,premium_close,basis_mark_vs_spot,basis_index_vs_spot,funding_rate,funding_interval_hours,volume,quote_volume,trades,agg_sum_qty,agg_trades,agg_cvd_qty,agg_vwap,agg_last_trade_id,agg_taker_buy_qty,agg_taker_sell_qty,agg_taker_buy_trades,agg_taker_sell_trades,agg_buy_notional,agg_sell_notional,agg_buy_vwap,agg_sell_vwap,agg_first_price,agg_last_price,agg_first_trade_id
2025-01-05 17:00:00+00:00,XRP-USDT,1736096400000,2.3754,2.37526358,2.37540158,-0.00025569,-5.74E-05,6.65E-07,0.0001,8,885720,2102435.53,7440,885720,2063,-5812,2.37370222,520523180,439954,445766,1193,870,1044264.938,1058170.592,2.373577552,2.373825262,2.3667,2.3754,520521118
2025-01-05 17:15:00+00:00,ADA-USDT,1736097300000,1.095,1.09477474,1.09484178,-2.69E-05,-0.000205716895,-0.0001444931507,0.0001,8,1230203.5,1343111.97,4274,1230203.5,1558,117393.3,1.09178032,361673736,673798.4,556405.1,784,774,735749.4833,607362.4872,1.091943055,1.09158325,1.0892,1.095,361672179
2025-01-05 17:15:00+00:00,BNB-USDT,1736097300000,706.98,707.06,706.9633889,0.00012312,0.0001131573736,-2.35E-05,0,8,425.391,300653.6374,2107,425.391,1215,6.855,706.7700948,626527264,216.123,209.268,682,533,152747.152,147906.4854,706.7602799,706.7802311,707.05,706.98,626526050
2025-01-05 17:15:00+00:00,BTC-USDT,1736097300000,97967.99,97924.1,97954.60617,-0.00031035,-0.0004480034754,-0.0001366143144,8.32E-05,8,98.23066,9621253.716,16876,98.23066,6626,-38.41018,97945.52654,3362779098,29.91024,68.32042,3633,2993,2929480.838,6691772.878,97942.40493,97946.89316,98014.31,97967.99,3362772473
2025-01-05 17:15:00+00:00,ETH-USDT,1736097300000,3637.79,3636.799076,3637.521136,-0.0002756,-0.0002723973182,-7.39E-05,0.0001,8,924.8095,3362057.598,12821,924.8095,3505,-45.2935,3635.40556,1379268027,439.758,485.0515,1848,1657,1598818.553,1763239.045,3635.678152,3635.158421,3636.49,3637.79,1379264523
2025-01-05 17:15:00+00:00,LINK-USDT,1736097300000,23.39,23.3858131,23.38391307,1.16E-05,-0.0001790038478,-0.0002602364258,0.0001,8,24882.59,581443.8829,1350,24882.59,359,9931.85,23.36749844,256411067,17407.22,7475.37,247,112,406796.5912,174647.2917,23.36941747,23.36302975,23.38,23.39,256410709
2025-01-05 17:15:00+00:00,SOL-USDT,1736097300000,213.02,212.96,213.0265722,-0.00028311,-0.0002816636935,3.09E-05,0.0001,8,18551.877,3947187.548,7226,18551.877,2560,6292.361,212.7648619,467677311,12422.119,6129.758,1708,852,2642955.198,1304232.35,212.7620254,212.7706101,212.97,213.02,467674752
2025-01-05 17:15:00+00:00,XRP-USDT,1736097300000,2.3824,2.38203081,2.38237789,-0.00026132,-0.0001549655809,-9.28E-06,0.0001,8,977664,2324160.935,7203,977664,1990,205600,2.3772594,520525170,591632,386032,1134,856,1406694.429,917466.5058,2.377651021,2.376659204,2.3753,2.3824,520523181
2025-01-05 17:30:00+00:00,ADA-USDT,1736098200000,1.0936,1.09350131,1.09350374,0,-9.02E-05,-8.80E-05,0.0001,8,2729518,2985220.35,6626,2729518,2140,-922611.4,1.093680404,361675876,903453.3,1826064.7,1095,1045,988472.6631,1996747.687,1.094104879,1.093470394,1.0949,1.0936,361673737
2025-01-05 17:30:00+00:00,BNB-USDT,1736098200000,705.41,705.6119717,705.4481927,0.00031169,0.0002863182121,5.41E-05,0,8,2119.458,1495847.149,3510,2119.458,1870,-606.35,705.7687147,626529134,756.554,1362.904,943,927,534030.0181,961817.1305,705.8716471,705.7115766,706.99,705.41,626527265
2025-01-05 17:30:00+00:00,BTC-USDT,1736098200000,97849.49,97802,97845.4483,-0.00039871,-0.0004853372256,-4.13E-05,8.32E-05,8,100.14991,9806073.234,23451,100.14991,8523,-39.70483,97913.94954,3362787621,30.22254,69.92737,4000,4523,2959245.656,6846827.578,97915.187,97913.41471,97968,97849.49,3362779099
2025-01-05 17:30:00+00:00,ETH-USDT,1736098200000,3633.59,3632.6,3633.650682,-0.00029009,-0.0002724578172,1.67E-05,0.0001,8,3677.106,13386055.4,28274,3677.106,7701,61.8992,3640.377894,1379275728,1869.5026,1807.6034,3870,3831,6809058.146,6576997.249,3642.176345,3638.517857,3637.79,3633.59,1379268028
2025-01-05 17:30:00+00:00,LINK-USDT,1736098200000,23.36,23.36167041,23.35984534,0,7.15E-05,-6.62E-06,0.0001,8,17472.21,408396.6819,1765,17472.21,394,-1807.25,23.37407128,256411461,7832.48,9639.73,202,192,183044.5358,225352.1461,23.36993338,23.3774334,23.4,23.36,256411068
2025-01-05 17:30:00+00:00,SOL-USDT,1736098200000,212.78,212.69,212.7783499,-0.00041995,-0.0004229720838,-7.76E-06,0.0001,8,13423.21,2857864.251,7475,13423.21,2281,-439.812,212.9046816,467679592,6491.699,6931.511,1433,848,1382087.293,1475776.957,212.9007049,212.9084059,213.03,212.78,467677312
2025-01-05 17:30:00+00:00,XRP-USDT,1736098200000,2.3807,2.3803,2.38062816,-0.00013031,-0.0001680178099,-3.02E-05,0.0001,8,924666,2200574.741,8150,924666,2394,-114376,2.379859043,520527564,405145,519521,1174,1220,964087.0521,1236487.689,2.379609898,2.380053336,2.3824,2.3807,520525171
2025-01-05 17:45:00+00:00,ADA-USDT,1736099100000,1.0879,1.08780316,1.08772158,0,-8.90E-05,-0.0001640040445,0.0001,8,1288758.2,1402379.296,5305,1288758.2,2052,-193735.6,1.088163238,361677928,547511.3,741246.9,1222,830,595632.578,806746.718,1.087890931,1.088364374,1.0935,1.0879,361675877
2025-01-05 17:45:00+00:00,BNB-USDT,1736099100000,704.47,704.66,704.4567921,0.00030694,0.000269706304,-1.87E-05,0,8,956.305,673620.0656,5107,956.305,2419,-254.093,704.3987698,626531553,351.106,605.199,1278,1141,247356.1751,426263.8905,704.5056909,704.3367396,705.41,704.47,626529135
2025-01-05 17:45:00+00:00,BTC-USDT,1736099100000,97731.08,97695.1,97727.17915,-0.00031804,-0.0003681530993,-3.99E-05,8.32E-05,8,96.98459,9478341.869,23478,96.98459,8198,-22.36191,97730.39066,3362795819,37.31134,59.67325,3307,4891,3645525.87,5832815.999,97705.57342,97745.90791,97849.49,97731.08,3362787622
2025-01-05 17:45:00+00:00,ETH-USDT,1736099100000,3627.81,3627.37,3627.4075,-1.02E-05,-0.0001212852933,-0.0001109484786,0.0001,8,1979.944,7179379.238,24318,1979.944,6589,-287.8634,3626.051665,1379282317,846.0403,1133.9037,3461,3128,3067601.636,4111777.601,3625.833943,3626.214114,3633.6,3627.81,1379275729
2025-01-05 17:45:00+00:00,LINK-USDT,1736099100000,23.25,23.24551564,23.24314044,0.00045342,-0.0001928756989,-0.0002950348387,0.0001,8,32113.9,746615.5454,2354,32113.9,513,2143.1,23.24898394,256411974,17128.5,14985.4,277,236,398200.9659,348414.5795,23.24785976,23.2502689,23.36,23.25,256411462
2025-01-05 17:45:00+00:00,SOL-USDT,1736099100000,212.65,212.59,212.6451273,-0.00034575,-0.0002821537738,-2.29E-05,0.0001,8,15491.439,3288589.067,8372,15491.439,2754,-657.351,212.284286,467682346,7417.044,8074.395,1646,1108,1574506.476,1714082.59,212.2822079,212.2861949,212.78,212.65,467679593
2025-01-05 17:45:00+00:00,XRP-USDT,1736099100000,2.3795,2.37923981,2.37965763,0,-0.0001093465014,6.62E-05,0.0001,8,753713,1791365.932,8886,753713,2615,-187511,2.376721553,520530179,283101,470612,1144,1471,672803.6167,1118562.315,2.376549771,2.376824889,2.3807,2.3795,520527565
2025-01-05 18:00:00+00:00,ADA-USDT,1736100000000,1.083,1.0827,1.08274016,-3.56E-05,-0.0002770083102,-0.0002399261311,0.0001,8,2728727.3,2955727.835,6821,2728727.3,2285,26164.9,1.083189161,361680213,1377446.1,1351281.2,1162,1123,1491694.791,1464033.044,1.082942404,1.083440696,1.0878,1.083,361677929
2025-01-05 18:00:00+00:00,BNB-USDT,1736100000000,703.79,703.841333,703.7952436,2.32E-05,7.29E-05,7.45E-06,0,8,1220.956,859055.2342,4614,1220.956,2371,279.804,703.5922951,626533924,750.38,470.576,1580,791,527963.0115,331092.2227,703.5941942,703.5892666,704.47,703.79,626531554
2025-01-05 18:00:00+00:00,BTC-USDT,1736100000000,97700.81,97666,97696.85064,-0.00035345,-0.000356291826,-4.05E-05,8.32E-05,8,134.58792,13145238.97,34701,134.58792,10842,-1.45388,97670.27358,3362806661,66.56702,68.0209,5372,5470,6501305.379,6643933.588,97665.5614,97674.88504,97731.09,97700.81,3362795820
2025-01-05 18:00:00+00:00,ETH-USDT,1736100000000,3618.52,3617.57,3618.110909,-0.00011177,-0.0002625382753,-0.00011305476,0.0001,8,2911.2101,10534719.28,26376,2911.2101,8023,-730.2791,3618.673651,1379290340,1090.4655,1820.7446,3868,4155,3945916.126,6588803.156,3618.561179,3618.741012,3627.81,3618.52,1379282318
2025-01-05 18:00:00+00:00,LINK-USDT,1736100000000,23.16,23.157,23.15264634,0,-0.0001295336788,-0.000317515544,0.0001,8,24868.87,576824.2447,2180,24868.87,470,-535.19,23.19463026,256412444,12166.84,12702.03,274,196,282206.1543,294618.0904,23.19469594,23.19456736,23.26,23.16,256411975
2025-01-05 18:00:00+00:00,SOL-USDT,1736100000000,211.96,211.86,211.9656402,-0.00046565,-0.0004717871296,2.66E-05,0.0001,8,22046.663,4676324.555,10925,22046.663,3130,-4970.015,212.1103114,467685476,8538.324,13508.339,1905,1225,1811334.302,2864990.253,212.1416688,212.0904911,212.65,211.96,467682347
2025-01-05 18:00:00+00:00,XRP-USDT,1736100000000,2.3751,2.3743,2.37473,-0.00016747,-0.000336827923,-0.0001557829144,0.0001,8,832681,1977042.52,10609,832681,2451,-108267,2.374309633,520532630,362207,470474,1210,1241,860004.3993,1117038.12,2.374345055,2.374282363,2.3795,2.3751,520530180
2025-01-05 18:15:00+00:00,ADA-USDT,1736100900000,1.0855,1.0852,1.08528484,-0.00016519,-0.0002763703363,-0.0001982128052,0.0001,8,1957750.1,2125862.655,5502,1957750.1,1761,81483.9,1.085870283,361681974,1019617,938133.1,829,932,1106295.149,1019567.506,1.085010498,1.086804747,1.083,1.0855,361680214
2025-01-05 18:15:00+00:00,BNB-USDT,1736100900000,704.92,705.03,704.9327154,0.00013801,0.0001560460762,1.80E-05,0,8,853.583,601038.9363,4337,853.583,1652,-83.247,704.1364886,626535576,385.168,468.415,1027,625,271246.7988,329792.1375,704.2298395,704.059728,703.8,704.92,626533925
2025-01-05 18:15:00+00:00,BTC-USDT,1736100900000,97706.91,97664.9,97705.55,-0.00041727,-0.000429959355,-1.39E-05,8.32E-05,8,82.80175,8089532.452,19513,82.80175,6280,-23.86363,97697.60243,3362812941,29.46906,53.33269,3198,3082,2879232.05,5210300.403,97703.55925,97694.31099,97700.81,97706.91,3362806662
2025-01-05 18:15:00+00:00,ETH-USDT,1736100900000,3622.11,3621.19,3622.147895,-0.00020039,-0.0002539955993,1.05E-05,0.0001,8,1668.3787,6042154.841,13735,1668.3787,4681,-211.2335,3621.572753,1379295021,728.5726,939.8061,2462,2219,2638480.304,3403674.538,3621.437731,3621.677426,3618.53,3622.11,1379290341
2025-01-05 18:15:00+00:00,LINK-USDT,1736100900000,23.21,23.211,23.2102325,-0.00012845,4.31E-05,1.00E-05,0.0001,8,21079.54,488472.9164,2004,21079.54,363,-855.98,23.17284516,256412807,10111.78,10967.76,211,152,234351.914,254121.0024,23.17612863,23.16981794,23.16,23.21,256412445
2025-01-05 18:15:00+00:00,SOL-USDT,1736100900000,212.1,212.02,212.1021651,-0.00039256,-0.0003771805752,1.02E-05,0.0001,8,19609.288,4154392.78,9197,19609.288,2985,487.02,211.8584204,467688461,10048.154,9561.134,2021,964,2129022.693,2025370.087,211.8819729,211.8336681,211.97,212.1,467685477
2025-01-05 18:15:00+00:00,XRP-USDT,1736100900000,2.3808,2.38008433,2.38074237,-0.00035602,-0.0003006006384,-2.42E-05,0.0001,8,691235,1644276.823,9019,691235,2205,-68627,2.378752267,520534835,311304,379931,1118,1087,740600.9567,903675.8664,2.379028078,2.378526276,2.3751,2.3808,520532631
2025-01-05 18:30:00+00:00,ADA-USDT,1736101800000,1.0874,1.0872,1.08715682,-5.28E-05,-0.0001839249586,-0.0002236343572,0.0001,8,775003.1,841466.5506,3750,775003.1,1510,-42261.1,1.085758948,361683484,366371,408632.1,918,592,397796.0385,443670.5122,1.085773815,1.085745618,1.0855,1.0874,361681975
2025-01-05 18:30:00+00:00,BNB-USDT,1736101800000,705.04,705.15,705.0607085,0.00021645,0.0001560195166,2.94E-05,0,8,681.319,480300.7251,2825,681.319,1616,-207.139,704.9571861,626537192,237.09,444.229,835,781,167168.6698,313132.0553,705.0852832,704.8888193,704.92,705.04,626535577
2025-01-05 18:30:00+00:00,BTC-USDT,1736101800000,97837.66,97795.08167,97838.74851,-0.00048289,-0.0004351937008,1.11E-05,8.32E-05,8,48.54934,4747306.976,14902,48.54934,4826,13.98762,97783.14136,3362817767,31.26848,17.28086,2943,1883,3057051.941,1690255.035,97767.84611,97810.81702,97706.91,97837.66,3362812942
2025-01-05 18:30:00+00:00,ETH-USDT,1736101800000,3629.8,3629.299334,3629.939211,-0.0002549,-0.0001379320817,3.84E-05,0.0001,8,1119.9117,4062040.736,9613,1119.9117,3787,307.5575,3627.108045,1379298808,713.7346,406.1771,2328,1459,2588789.437,1473251.299,3627.103741,3627.115608,3622.11,3629.8,1379295022
2025-01-05 18:30:00+00:00,LINK-USDT,1736101800000,23.35,23.35569616,23.35699944,-0.00030366,0.0002439468951,0.0002997618844,0.0001,8,25157.82,586831.2744,2299,25157.82,507,-2554.94,23.32599861,256413314,11301.44,13856.38,262,245,263519.5215,323311.7529,23.31734022,23.3330605,23.2,23.35,256412808
2025-01-05 18:30:00+00:00,SOL-USDT,1736101800000,212.48,212.4167924,212.4974507,-0.00041137,-0.0002974753859,8.21E-05,0.0001,8,13760.662,2921726.202,7250,13760.662,2451,3290.822,212.324538,467690912,8525.742,5234.92,1729,722,1810137.871,1111588.331,212.3144087,212.3410349,212.1,212.48,467688462
2025-01-05 18:30:00+00:00,XRP-USDT,1736101800000,2.396,2.39494355,2.39584605,-0.00033993,-0.0004409223706,-6.43E-05,0.0001,8,2531415,6054850.222,16886,2531415,4258,587193,2.391883678,520539093,1559304,972111,2258,2000,3728120.244,2326729.977,2.390887373,2.393481791,2.3808,2.396,520534836
2025-01-05 18:45:00+00:00,ADA-USDT,1736102700000,1.0927,1.09286011,1.09292741,-4.12E-05,0.0001465269516,0.0002081175071,0.0001,8,1297831,1416381.127,4477,1297831,1832,423583,1.091344811,361685316,860707,437124,1224,608,939327.4703,477053.657,1.091344058,1.091346293,1.0874,1.0927,361683485
2025-01-05 18:45:00+00:00,BNB-USDT,1736102700000,705.21,705.2418903,705.2418143,0,4.52E-05,4.51E-05,0,8,497.95,351201.5448,2512,497.95,1553,-104.584,705.2947982,626538745,196.683,301.267,628,925,138719.1956,212482.3492,705.2932669,705.2957979,705.05,705.21,626537193
2025-01-05 18:45:00+00:00,BTC-USDT,1736102700000,97918.91,97878.77454,97914.93404,-0.00043742,-0.000409884679,-4.06E-05,8.32E-05,8,35.35132,3460302.275,12565,35.35132,4229,4.27288,97883.25514,3362821996,19.8121,15.53922,2450,1779,1939204.531,1521097.745,97879.80733,97887.65102,97837.66,97918.91,3362817768
2025-01-05 18:45:00+00:00,ETH-USDT,1736102700000,3630.75,3630.005583,3631.114091,-0.00045334,-0.000205031101,0.0001002798072,0.0001,8,889.1355,3228502.041,12184,889.1355,3574,-49.3761,3631.057405,1379302382,419.8797,469.2558,2165,1409,1524549.566,1703952.475,3630.919917,3631.180425,3629.79,3630.75,1379298809
2025-01-05 18:45:00+00:00,LINK-USDT,1736102700000,23.44,23.44045712,23.43899211,0.00010568,1.95E-05,-4.30E-05,0.0001,8,14564.03,341042.3178,1943,14564.03,397,-919.71,23.41675469,256413711,6822.16,7741.87,175,222,159700.4681,181341.8497,23.40907691,23.42352038,23.35,23.44,256413315
2025-01-05 18:45:00+00:00,SOL-USDT,1736102700000,212.47,212.382516,212.4754008,-0.00043999,-0.0004117474938,2.54E-05,0.0001,8,13797.555,2932269.159,6395,13797.555,2359,476.167,212.5209255,467693271,7136.861,6660.694,1612,747,1516714.359,1415554.8,212.5184109,212.5236199,212.49,212.47,467690913
2025-01-05 18:45:00+00:00,XRP-USDT,1736102700000,2.403,2.40248154,2.40330053,-0.00038222,-0.0002157553059,0.0001250645027,0.0001,8,3398270,8173045.675,18018,3398270,4725,664956,2.405060715,520543818,2031613,1366657,2499,2226,4884832.23,3288213.446,2.404410796,2.406026856,2.3961,2.403,520539094
2025-01-05 19:00:00+00:00,ADA-USDT,1736103600000,1.092,1.09202925,1.09201612,0,2.68E-05,1.48E-05,0.0001,8,1795930.5,1964073.054,5640,1795930.5,1927,-278346.3,1.093624199,361687243,758792.1,1037138.4,998,929,829802.1308,1134270.923,1.093582986,1.09365435,1.0927,1.092,361685317
2025-01-05 19:00:00+00:00,BNB-USDT,1736103600000,705.8,705.91,705.8354935,0.00010552,0.000155851516,5.03E-05,0,8,634.777,447500.8249,2534,634.777,1490,370.941,704.9732817,626540235,502.859,131.918,975,515,354484.6662,93016.15869,704.938494,705.1058892,705.21,705.8,626538746
2025-01-05 19:00:00+00:00,BTC-USDT,1736103600000,98037.38,97997.04568,98035.20298,-0.00046529,-0.0004114177587,-2.22E-05,8.32E-05,8,57.33928,5617525.899,13662,57.33928,5414,10.08392,97969.94135,3362827410,33.7116,23.62768,3229,2185,3303104.496,2314421.402,97981.24374,97953.81528,97918.91,98037.38,3362821997
2025-01-05 19:00:00+00:00,ETH-USDT,1736103600000,3636.64,3635.708303,3636.379773,-0.00019369,-0.0002561971958,-7.16E-05,0.0001,8,2046.0954,7433941.264,17601,2046.0954,4598,254.864,3633.232968,1379306980,1150.4797,895.6157,2740,1858,4179761.651,3254179.613,3633.059889,3633.455301,3630.75,3636.64,1379302383
2025-01-05 19:00:00+00:00,LINK-USDT,1736103600000,23.45,23.4667987,23.46568727,-0.00020426,0.0007163624733,0.0006689667377,0.0001,8,13346.53,312598.5393,1791,13346.53,386,-1198.49,23.42170881,256414097,6074.02,7272.51,198,188,142271.5851,170326.9542,23.42296948,23.42065589,23.44,23.45,256413712
2025-01-05 19:00:00+00:00,SOL-USDT,1736103600000,213.06,212.9766991,213.0809941,-0.00054897,-0.0003909737633,9.85E-05,0.0001,8,14425.501,3068724.349,7024,14425.501,2172,4419.163,212.729135,467695443,9422.332,5003.169,1518,654,2004611.986,1064112.363,212.7511519,212.6876711,212.47,213.06,467693272
2025-01-05 19:00:00+00:00,XRP-USDT,1736103600000,2.3984,2.398,2.39868895,-0.00036482,-0.0001667778519,0.0001204761508,0.0001,8,1987355,4778891.3,12794,1987355,3379,-185231,2.404649043,520547197,901062,1086293,1699,1680,2167318.294,2611573.006,2.405293192,2.404114733,2.4031,2.3984,520543819
2025-01-05 19:15:00+00:00,ADA-USDT,1736104500000,1.0944,1.09428942,1.09435867,-0.00017254,-0.0001010416667,-3.78E-05,0.0001,8,1076159.1,1176956.989,4078,1076159.1,1410,170138.1,1.093664486,361688653,623148.6,453010.5,736,674,681479.5813,495477.4077,1.093606856,1.09374376,1.0918,1.0944,361687244
2025-01-05 19:15:00+00:00,BNB-USDT,1736104500000,705.98,706.05,706.0121681,0,9.92E-05,4.56E-05,0,8,628.002,443248.2772,2509,628.002,1334,24.476,705.8071108,626541569,326.239,301.763,720,614,230269.2132,212979.064,705.8298156,705.7825644,705.81,705.98,626540236
2025-01-05 19:15:00+00:00,BTC-USDT,1736104500000,98056.22,98026.72712,98055.58851,-0.00036077,-0.0003007752025,-6.44E-06,8.32E-05,8,114.62066,11236860.61,22676,114.62066,6981,37.05196,98035.21123,3362834391,75.83631,38.78435,3419,3562,7434302.665,3802557.95,98030.91243,98043.61682,98037.37,98056.22,3362827411
2025-01-05 19:15:00+00:00,ETH-USDT,1736104500000,3634.35,3633.86,3634.512727,-0.00016859,-0.0001348246592,4.48E-05,0.0001,8,1232.4691,4479783.421,17733,1232.4691,4692,37.9627,3634.803843,1379311672,635.2159,597.2532,2534,2158,2308874.071,2170909.35,3634.786332,3634.822467,3636.64,3634.35,1379306981
2025-01-05 19:15:00+00:00,LINK-USDT,1736104500000,23.41,23.41798526,23.41666799,0.00036657,0.0003411046561,0.0002848351132,0.0001,8,19473.76,456139.7857,1670,19473.76,371,-8727.28,23.42330324,256414468,5373.24,14100.52,189,182,125888.1919,330251.5938,23.42873051,23.42123509,23.46,23.41,256414098
2025-01-05 19:15:00+00:00,SOL-USDT,1736104500000,213.02,212.9359247,213.0323648,-0.00046038,-0.000394682565,5.80E-05,0.0001,8,15639.895,3330871.021,7388,15639.895,2273,-2720.923,212.9727227,467697716,6459.486,9180.409,1610,663,1375762.279,1955108.742,212.9832434,212.9653201,213.06,213.02,467695444
2025-01-05 19:15:00+00:00,XRP-USDT,1736104500000,2.3956,2.3954,2.39580579,-0.00016059,-8.35E-05,8.59E-05,0.0001,8,1418390,3395704.79,12959,1418390,2950,-35296,2.394055788,520550147,691547,726843,1504,1446,1655577.505,1740127.285,2.394020226,2.394089624,2.3984,2.3956,520547198
2025-01-05 19:30:00+00:00,ADA-USDT,1736105400000,1.094,1.09378619,1.09372808,0.00015611,-0.0001954387569,-0.0002485557587,0.0001,8,873922.4,955242.1574,3017,873922.4,1166,-7307.2,1.093051462,361689819,433307.6,440614.8,723,443,473666.1258,481576.0316,1.093140591,1.092963812,1.0944,1.094,361688654
2025-01-05 19:30:00+00:00,BNB-USDT,1736105400000,705.4,705.3982849,705.3935194,0.00013087,-2.43E-06,-9.19E-06,0,8,382.034,269601.5674,2452,382.034,1472,82.49,705.7004543,626543041,232.262,149.772,733,739,163908.1294,105693.438,705.7035993,705.6955771,705.99,705.4,626541570
2025-01-05 19:30:00+00:00,BTC-USDT,1736105400000,98017.03,97985.1,98018.09404,-0.00031671,-0.0003257597175,1.09E-05,8.32E-05,8,87.02843,8529765.189,17349,87.02843,5318,-4.18725,98011.24976,3362839709,41.42059,45.60784,2366,2952,4059297.015,4470468.174,98001.91197,98019.73025,98056.22,98017.03,3362834392
2025-01-05 19:30:00+00:00,ETH-USDT,1736105400000,3635.76,3634.14,3635.117632,-0.0002144,-0.0004455739653,-0.0001766806445,0.0001,8,963.45,3501798.326,13513,963.45,3697,37.6456,3634.644585,1379315369,500.5478,462.9022,2202,1495,1819275.291,1682523.034,3634.568549,3634.726805,3634.35,3635.76,1379311673
2025-01-05 19:30:00+00:00,LINK-USDT,1736105400000,23.34,23.339,23.33804924,0.00011741,-4.28E-05,-8.36E-05,0.0001,8,25820.47,603083.9169,1758,25820.47,303,1536.47,23.35681407,256414771,13678.47,12142,168,135,319456.7848,283627.1321,23.35471619,23.35917741,23.4,23.34,256414469
2025-01-05 19:30:00+00:00,SOL-USDT,1736105400000,212.89,212.79,212.8902712,-0.00039216,-0.0004697261497,1.27E-06,0.0001,8,13257.732,2823290.355,5843,13257.732,1989,-1562.156,212.9542485,467699705,5847.788,7409.944,1263,726,1245295.618,1577994.738,212.951567,212.9563648,213.02,212.89,467697717
2025-01-05 19:30:00+00:00,XRP-USDT,1736105400000,2.3862,2.38550861,2.38635474,-0.00047616,-0.0002897452016,6.48E-05,0.0001,8,896907,2143171.389,8973,896907,2149,-201765,2.389513505,520552296,347571,549336,1070,1079,830586.8877,1312584.501,2.389689841,2.389401935,2.3956,2.3862,520550148
2025-01-05 19:45:00+00:00,ADA-USDT,1736106300000,1.0918,1.0917,1.0917536,-5.05E-05,-9.16E-05,-4.25E-05,0.0001,8,1243798.7,1360622.37,4405,1243798.7,1641,-185120.9,1.093924901,361691460,529338.9,714459.8,971,670,579122.6332,781499.7369,1.094048885,1.093833043,1.0941,1.0918,361689820
2025-01-05 19:45:00+00:00,BNB-USDT,1736106300000,705.84,705.97,705.8264555,0.00017217,0.0001841777173,-1.92E-05,0,8,295.437,208397.245,2011,295.437,1336,-54.441,705.3864105,626544377,120.498,174.939,574,762,85007.59026,123389.6547,705.4688896,705.3295989,705.41,705.84,626543042
2025-01-05 19:45:00+00:00,BTC-USDT,1736106300000,98079.63,98049.9,98070.98489,-0.00020714,-0.0003031210456,-8.81E-05,8.32E-05,8,47.86847,4691933.232,10185,47.86847,3783,12.47527,98017.19654,3362843492,30.17187,17.6966,1927,1856,2957337.626,1734595.606,98016.38501,98018.58018,98017.03,98079.63,3362839710
2025-01-05 19:45:00+00:00,ETH-USDT,1736106300000,3637.78,3636.929886,3637.365227,-0.00011965,-0.0002336902287,-0.0001140180907,0.0001,8,741.4235,2694571.569,10622,741.4235,3293,-74.7131,3634.321773,1379318662,333.3552,408.0683,2109,1184,1211578.583,1482992.986,3634.497325,3634.178362,3635.76,3637.78,1379315370
2025-01-05 19:45:00+00:00,LINK-USDT,1736106300000,23.35,23.33487838,23.33294302,0.00014374,-0.0006476068522,-0.0007304916488,0.0001,8,13934.58,325118.7226,873,13934.58,246,-4687.58,23.33179203,256415017,4623.5,9311.08,140,106,107879.0857,217239.6369,23.33277511,23.33130388,23.35,23.35,256414772
2025-01-05 19:45:00+00:00,SOL-USDT,1736106300000,212.79,212.7145439,212.8014496,-0.00045389,-0.0003546037408,5.38E-05,0.0001,8,9055.584,1926078.212,4543,9055.584,1858,1430.346,212.6950854,467701563,5242.965,3812.619,1226,632,1115154.75,810923.4624,212.6954404,212.6945972,212.89,212.79,467699706
2025-01-05 19:45:00+00:00,XRP-USDT,1736106300000,2.3837,2.38278233,2.38357526,-0.00025129,-0.0003849771364,-5.23E-05,0.0001,8,1475170,3517825.832,9343,1475170,2193,165160,2.38469182,520554489,820165,655005,1125,1068,1955989.312,1561836.52,2.384872937,2.384465035,2.3862,2.3837,520552297
2025-01-05 20:00:00+00:00,ADA-USDT,1736107200000,1.0924,1.0926,1.09260215,0,0.0001830831197,0.0001850512633,0.0001,8,1450733.9,1580648.548,5220,1450733.9,2217,-113709.5,1.089550984,361693677,668512.2,782221.7,1393,824,728439.5593,852208.9889,1.089642881,1.089472446,1.0918,1.0924,361691461
2025-01-05 20:00:00+00:00,BNB-USDT,1736107200000,706.47,706.56,706.466596,0.00011112,0.0001273939445,-4.82E-06,0,8,659.56,465646.8695,2618,659.56,1519,300.038,705.996224,626545896,479.799,179.761,956,563,338736.3889,126910.4806,705.9964463,705.9956309,705.83,706.47,626544378
2025-01-05 20:00:00+00:00,BTC-USDT,1736107200000,98128.61,98101.7,98125.18707,-0.00023952,-0.0002742319493,-3.49E-05,8.32E-05,8,50.35334,4939274.412,13106,50.35334,5299,-0.38594,98092.28964,3362848791,24.9837,25.36964,2378,2921,2450706.882,2488567.529,98092.23142,98092.34697,98079.64,98128.61,3362843493
2025-01-05 20:00:00+00:00,ETH-USDT,1736107200000,3639.99,3638.79,3639.734318,-0.00025295,-0.0003296712354,-7.02E-05,0.0001,8,1074.1416,3907401.816,14957,1074.1416,4027,-136.6012,3637.69713,1379322689,468.7702,605.3714,2104,1923,1705152.512,2202249.303,3637.501941,3637.848275,3637.78,3639.99,1379318663
2025-01-05 20:00:00+00:00,LINK-USDT,1736107200000,23.41,23.41144452,23.41263758,0,6.17E-05,0.0001126689449,0.0001,8,11834.6,276886.6512,1583,11834.6,290,-2573.62,23.39636753,256415307,4630.49,7204.11,186,104,108314.7193,168571.9319,23.39163227,23.39941116,23.36,23.41,256415018
